,K,X1,X2,bias,variance
3226,3.0,0.0,60.0,0.5061192039668497,18.67433113926547
3227,4.0,0.0,70.0,-0.308869184795268,16.017863675203778
3228,2.0,0.0,80.0,0.19886883466251887,23.901816358038936
3229,5.0,0.0,90.0,-0.0423806261704833,20.11607130477747
3230,7.0,0.0,0.0,0.23049503913149696,15.428248341504432
3231,8.0,0.0,10.0,-0.8274768483955506,17.69106087123371
3232,4.0,0.0,20.0,-0.1221137387640666,11.66321206551572
3233,5.0,0.0,30.0,-0.12858951481970535,11.47455841924518
3234,6.0,0.0,40.0,0.01146317597673281,24.342773648633163
3235,3.0,0.0,50.0,-0.03102037977242271,12.717447152090273
3236,7.0,0.0,60.0,0.3817485150766048,23.69028054879274
3237,3.0,0.0,70.0,0.03036478186002531,14.681611740886034
3238,2.0,0.0,80.0,-0.02283533134076192,20.686746611019835
3239,6.0,0.0,90.0,-0.23249456654282508,18.15484075188737
3240,9.0,0.0,0.0,-0.10174456542690904,19.930565229954155
3241,6.0,0.0,10.0,-0.2226147811543651,16.743666129051423
3242,6.0,0.0,20.0,-0.727663843372116,24.76246512481324
3243,5.0,0.0,30.0,-0.5800955464432062,20.833822165210975
3244,1.0,0.0,40.0,-0.2512896419058122,20.126850677664255
3245,3.0,0.0,50.0,-0.10271358290243492,14.32954921938742
3246,4.0,0.0,60.0,-0.8308526208324056,19.2179248034565
3247,7.0,0.0,70.0,0.28787879267860783,11.930606912482723
3248,4.0,0.0,80.0,-0.10017001849631814,11.949080053039694
3249,4.0,0.0,90.0,-0.3108003450397607,14.576769005396692
3250,10.0,0.0,0.0,0.19318492119378905,23.962226686892674
3251,5.0,0.0,10.0,-0.7394801984692498,17.71108771403319
3252,7.0,0.0,20.0,0.6447951541546394,16.24408553682196
3253,6.0,0.0,30.0,0.21532592159782743,24.02504598954733
3254,4.0,0.0,40.0,-0.4395565633329508,24.812282773102808
3255,5.0,0.0,50.0,-0.4668996711217965,22.905607093692385
3256,5.0,0.0,60.0,-0.5327551648436546,13.071320429517687
3257,3.0,0.0,70.0,-0.21542221618540391,20.634267164796437
3258,10.0,0.0,80.0,0.722020594073377,16.78174657134788
3259,1.0,0.0,90.0,-0.1314854873226641,15.11329934923546
3260,10.0,0.0,0.0,-0.95606051647044,23.691400802942255
3261,3.0,0.0,10.0,0.1735220418127396,18.59091686714884
3262,9.0,0.0,20.0,-0.5354174227701272,11.238294491246188
3263,6.0,0.0,30.0,-0.6035168047481702,20.33200550864523
3264,1.0,0.0,40.0,-0.7398844285660742,15.940856666834522
3265,8.0,0.0,50.0,0.01977153899721671,20.921720158227537
3266,8.0,0.0,60.0,0.7838679341040576,18.321793883162727
3267,1.0,0.0,70.0,-0.1953308552903828,17.683805997651188
3268,6.0,0.0,80.0,0.0963998184513907,17.00914153928775
3269,7.0,0.0,90.0,-0.3597702628547231,17.021047281082055
3270,10.0,0.0,0.0,0.1196729300149433,20.162675472213095
3271,3.0,0.0,10.0,-0.7063480585895527,18.131856680458306
3272,1.0,0.0,20.0,0.2134797262860996,10.695403461531413
3273,6.0,0.0,30.0,0.054618462918396,22.988080738215867
3274,2.0,0.0,40.0,0.2571179971365829,22.834390903562134
3275,4.0,0.0,50.0,-0.6815393928298199,20.109514553164793
3276,9.0,0.0,60.0,0.6412071584515932,18.464353664727337
3277,9.0,0.0,70.0,-0.6395467545073603,12.58688361929802
3278,8.0,0.0,80.0,-0.524194315753719,11.973461388308714
3279,9.0,0.0,90.0,-0.2768854538527391,10.688152724602787
3280,9.0,0.0,0.0,0.2092093063485357,23.548881846636576
3281,8.0,0.0,10.0,0.08164712224063972,23.380586256011465
3282,6.0,0.0,20.0,-1.0419932876462428,24.19844830494945
3283,4.0,0.0,30.0,-0.7459916473347862,23.433928291140397
3284,3.0,0.0,40.0,0.6127900550010347,20.73449738230531
3285,2.0,0.0,50.0,0.302665746895761,18.735325418977077
3286,8.0,0.0,60.0,0.4367900803749092,19.718611467446095
3287,8.0,0.0,70.0,-0.19416591409778536,15.463434993330022
3288,4.0,0.0,80.0,-0.42215242551692594,14.731442040728544
3289,7.0,0.0,90.0,-0.24222154644501073,10.875999889774992
3290,5.0,0.0,0.0,-0.21909170653827537,14.592772408239057
3291,3.0,0.0,10.0,-0.12255891379030956,24.420796443446747
3292,10.0,0.0,20.0,-1.0396952787877924,18.142959745626932
3293,8.0,0.0,30.0,0.20665287150823927,19.682670070118856
3294,8.0,0.0,40.0,0.4113017074806232,24.92451708685185
3295,6.0,0.0,50.0,0.9920854490187474,17.0962593000215
3296,6.0,0.0,60.0,-0.4253365851656752,15.639058194916029
3297,7.0,0.0,70.0,0.7346280171298437,22.91009547115956
3298,6.0,0.0,80.0,-0.15139231415748375,12.956553372244525
3299,3.0,0.0,90.0,-0.3122064383224553,10.697848736392302
3300,3.0,0.0,0.0,-0.38648581772009416,15.053610952330512
3301,2.0,0.0,10.0,0.09878189425777456,22.74844316662468
3302,5.0,0.0,20.0,0.1677836832480115,15.458998566817748
3303,2.0,0.0,30.0,-0.9218244619748398,16.273661371266428
3304,4.0,0.0,40.0,0.1014011142284467,14.367797013958535
3305,3.0,0.0,50.0,-0.3279480225995215,14.814124642196148
3306,9.0,0.0,60.0,-0.25174745688346306,22.848559851119717
3307,4.0,0.0,70.0,0.5319613548840401,18.74256595300716
3308,4.0,0.0,80.0,0.7872963965865758,14.202137719943696
3309,8.0,0.0,90.0,0.19876072626466468,17.599335329398976
3310,9.0,0.0,0.0,0.38074365245276304,13.343428557966217
3311,7.0,0.0,10.0,-0.7792888687760411,24.801735584542833
3312,1.0,0.0,20.0,-0.03284452109567382,24.2821771553816
3313,10.0,0.0,30.0,0.00323597214337129,14.058976918335611
3314,5.0,0.0,40.0,-0.19136385299191433,13.782326339785609
3315,5.0,0.0,50.0,0.32203422446024166,20.105991614761543
3316,7.0,0.0,60.0,-0.6035274844606172,19.426014788101703
3317,4.0,0.0,70.0,-0.4275105314223354,23.428072580629095
3318,7.0,0.0,80.0,-0.5247069180240874,12.711895676245147
3319,10.0,0.0,90.0,1.2113531845616898,15.857888095937671
3320,6.0,0.0,0.0,-0.5149079631059128,12.010239548832732
3321,5.0,0.0,10.0,0.3381656046659262,13.649720609506598
3322,1.0,0.0,20.0,0.4419890578041011,13.250015020218552
3323,7.0,0.0,30.0,0.22855772535900437,23.63814206750649
3324,1.0,0.0,40.0,-0.26166840948394976,21.556913538863327
3325,6.0,0.0,50.0,0.2851924687348146,19.21859475886472
3326,10.0,0.0,60.0,0.11918651459420304,22.79087545421416
3327,8.0,0.0,70.0,-0.5493093006295144,10.238885099991949
3328,2.0,0.0,80.0,-0.21015524289101775,22.60947367866236
3329,8.0,0.0,90.0,0.6560727190486512,10.50410821642492
3330,6.0,0.0,0.0,0.02600762762442749,18.127646743396753
3331,7.0,0.0,10.0,-0.16197413722078385,21.570561476526496
3332,1.0,0.0,20.0,-0.05480687369059481,15.675325020154938
3333,2.0,0.0,30.0,-1.3156318486070318,18.14628849465724
3334,7.0,0.0,40.0,-0.2643110290204759,22.05085500410535
3335,1.0,0.0,50.0,-0.4874307734153012,21.537844026522876
3336,8.0,0.0,60.0,0.03243867964961671,14.8624141098503
3337,7.0,0.0,70.0,0.06300768404274057,10.693909427351064
3338,10.0,0.0,80.0,0.3649195490572773,24.974290742241777
3339,3.0,0.0,90.0,0.296677839413171,10.103991802024607
3340,10.0,0.0,0.0,-0.3482106383351827,20.10912418206231
3341,4.0,0.0,10.0,-0.05462455586405122,22.61283985862639
3342,2.0,0.0,20.0,0.3259529607535705,22.884850271341392
3343,3.0,0.0,30.0,0.4417676996447438,22.06167587695245
3344,6.0,0.0,40.0,0.40797026852461366,23.71315508357088
3345,5.0,0.0,50.0,-0.33358622331771687,16.42198345365502
3346,1.0,0.0,60.0,-0.13524226258602515,18.55849390046393
3347,7.0,0.0,70.0,-0.0351271881277852,14.68315047567384
3348,4.0,0.0,80.0,0.5866619781352588,15.7990647317596
3349,10.0,0.0,90.0,0.3954196674883354,22.485613662243864
3350,1.0,0.0,0.0,-0.14383382952145493,10.41631492773151
3351,5.0,0.0,10.0,0.01296949848251902,19.145907935088797
3352,5.0,0.0,20.0,-0.36636231682107023,11.200314072683096
3353,7.0,0.0,30.0,-0.2586988425725611,24.54986902338326
3354,10.0,0.0,40.0,0.15984300240196642,17.089111284639653
3355,4.0,0.0,50.0,-1.0257302670253563,12.84380447697423
3356,7.0,0.0,60.0,-0.4241717502986793,20.642111523030955
3357,4.0,0.0,70.0,0.4534158561418431,11.612287963774474
3358,2.0,0.0,80.0,-0.02202386665706001,18.28392270453404
3359,9.0,0.0,90.0,0.33092278273649095,10.516348186583285
3360,10.0,0.0,0.0,0.221762370137415,24.05083773099468
3361,4.0,0.0,10.0,-0.5791300924661317,10.093246053279463
3362,4.0,0.0,20.0,0.9547641725859928,21.435461835015637
3363,2.0,0.0,30.0,-0.6032375455421077,22.28033201211848
3364,3.0,0.0,40.0,-0.3141282572064101,19.77741764602478
3365,4.0,0.0,50.0,-0.0545797315239468,15.085749450933122
3366,10.0,0.0,60.0,0.24431005983486856,17.132689899125253
3367,7.0,0.0,70.0,-0.6830404598266202,20.94968054757674
3368,8.0,0.0,80.0,0.08661927510576353,10.020593267195348
3369,1.0,0.0,90.0,0.7607554845030526,16.300276044189197
3370,4.0,0.0,0.0,0.12419736462928506,13.303155878257671
3371,6.0,0.0,10.0,-0.17106638578347322,19.78952698223845
3372,9.0,0.0,20.0,1.4627796176920709,17.110594589792694
3373,6.0,0.0,30.0,0.43954851620037466,24.35229571919469
3374,2.0,0.0,40.0,-0.28472964855252136,24.79389050328937
3375,8.0,0.0,50.0,-0.3960910011062699,13.401199469950187
3376,10.0,0.0,60.0,0.3772941197520116,17.215915011652665
3377,1.0,0.0,70.0,0.6627071825355736,15.627579349331524
3378,7.0,0.0,80.0,0.06747477844883347,19.49743301061781
3379,1.0,0.0,90.0,0.40225164310053224,17.135131984814343
3380,2.0,0.0,0.0,-0.6362044808215692,11.349989986976396
3381,10.0,0.0,10.0,0.4520030064105925,16.658261469512357
3382,8.0,0.0,20.0,-0.10411881966622392,20.778245126703258
3383,3.0,0.0,30.0,0.6939030835698632,21.07206767470508
3384,1.0,0.0,40.0,0.6326078275834508,19.543664636362212
3385,9.0,0.0,50.0,0.6922727409208957,20.75772102148771
3386,7.0,0.0,60.0,-0.2838620964475328,24.197141476512407
3387,1.0,0.0,70.0,-0.41394569271907866,24.01790071845089
3388,1.0,0.0,80.0,-1.1307773691175045,22.817793091547784
3389,9.0,0.0,90.0,0.824996120623069,21.17600132609962
3390,7.0,0.0,0.0,0.05260804676185394,13.930141866897184
3391,2.0,0.0,10.0,0.4233475368037569,11.625491142803709
3392,3.0,0.0,20.0,0.3968332763383758,14.31558366834729
3393,6.0,0.0,30.0,0.2249382163630498,12.08668347915986
3394,10.0,0.0,40.0,0.4284645884597618,23.04247971880928
3395,5.0,0.0,50.0,0.13288521773994433,10.99607507578625
3396,2.0,0.0,60.0,0.4021939025820912,11.788371455256616
3397,6.0,0.0,70.0,-0.975595267111372,10.469091739931056
3398,8.0,0.0,80.0,-0.13415899668528403,20.747537564931736
3399,2.0,0.0,90.0,-0.6148102604898422,18.912888437708496
3400,5.0,0.0,0.0,-0.6817085360282401,20.299850103229033
3401,7.0,0.0,10.0,0.06891737214905917,22.084630116249045
3402,4.0,0.0,20.0,0.49252039054733343,24.020617441016384
3403,8.0,0.0,30.0,0.9484700007891468,16.27919746071772
3404,2.0,0.0,40.0,-0.4826892658139403,17.17968412520468
3405,9.0,0.0,50.0,-0.7227060433579535,18.3230157876883
3406,1.0,0.0,60.0,-0.01167975484483451,10.360309117886215
3407,2.0,0.0,70.0,0.05529475072148806,21.632826605211186
3408,8.0,0.0,80.0,-0.1402838069804025,14.06433910921013
3409,1.0,0.0,90.0,1.1239914059432037,16.959282697792375
3410,5.0,0.0,0.0,-0.109319089055197,17.494913123798504
3411,7.0,0.0,10.0,0.19235345569978687,22.123164501802343
3412,4.0,0.0,20.0,-0.7063021504358622,12.581266428197402
3413,7.0,0.0,30.0,0.32488097250775333,20.54559242843863
3414,6.0,0.0,40.0,-0.09893618447343346,19.417221849533004
3415,10.0,0.0,50.0,-0.03247366225813343,23.799758534420324
3416,4.0,0.0,60.0,0.7107290056759019,24.426768646255727
3417,7.0,0.0,70.0,-0.442288957657936,22.29735132292703
3418,8.0,0.0,80.0,-0.21138292893287897,11.535042920043736
3419,1.0,0.0,90.0,-0.25205902165746086,13.269945925819846
3420,5.0,0.0,0.0,-0.621666371376002,22.860983548332808
3421,7.0,0.0,10.0,0.6745946252186609,15.273974206974252
3422,4.0,0.0,20.0,-0.7222644891980216,11.033300990479203
3423,9.0,0.0,30.0,0.1244184093561142,18.742035103915818
3424,6.0,0.0,40.0,0.48294344225834585,10.804876666127775
3425,9.0,0.0,50.0,0.5391401633983561,15.591793605273704
3426,5.0,0.0,60.0,0.32686171256177005,23.359865613975906
3427,9.0,0.0,70.0,0.08156948188067736,20.60923894362089
3428,2.0,0.0,80.0,-0.5416215333421529,14.916601847292323
3429,4.0,0.0,90.0,0.39597291001797097,19.995146669488943
3430,10.0,0.0,0.0,-0.17607448615614765,12.234437533152374
3431,10.0,0.0,10.0,0.47237674169837135,15.050368258360493
3432,2.0,0.0,20.0,0.11693634748484882,14.37566835528457
3433,10.0,0.0,30.0,0.6018461397978471,21.38416418177176
3434,2.0,0.0,40.0,0.02518286661957367,20.691720585621837
3435,1.0,0.0,50.0,0.4322592314828195,20.897754666700585
3436,4.0,0.0,60.0,-0.5421923842375396,16.6603742576985
3437,10.0,0.0,70.0,-0.4801454685040799,12.559912394505387
3438,2.0,0.0,80.0,0.5818515953504587,22.07805142130635
3439,4.0,0.0,90.0,-1.1605640416859546,15.742630723054056
3440,4.0,0.0,0.0,0.05742004273025428,20.543042575612688
3441,7.0,0.0,10.0,-0.7804420414482816,12.488314846846
3442,3.0,0.0,20.0,0.21287301697593536,15.309665200682456
3443,1.0,0.0,30.0,-0.19079480325385423,20.964905277795214
3444,9.0,0.0,40.0,0.07895531807908598,17.47587753438317
3445,3.0,0.0,50.0,0.6486366047013736,24.223270932900576
3446,7.0,0.0,60.0,-0.01885002525024605,15.02306341365911
3447,4.0,0.0,70.0,-0.6930457309805699,18.75283920996071
3448,6.0,0.0,80.0,0.18715650942275905,21.55766613422155
3449,10.0,0.0,90.0,-0.4017788196462336,12.336540086800944
3450,7.0,0.0,0.0,-0.402306225892077,11.27666483106599
3451,10.0,0.0,10.0,0.16591504327916237,12.571073249781914
3452,8.0,0.0,20.0,0.6087082086384419,21.1839300087246
3453,6.0,0.0,30.0,-0.2384061993821604,10.574344090389072
3454,5.0,0.0,40.0,0.00539389401349424,10.413226754766615
3455,9.0,0.0,50.0,0.31382048794700523,17.89578388768087
3456,7.0,0.0,60.0,-0.0641011256728183,11.005275820926986
3457,6.0,0.0,70.0,0.9574914666231475,21.274969509733232
3458,7.0,0.0,80.0,0.3352967927928773,15.85104973327136
3459,7.0,0.0,90.0,-0.5297790999218357,18.223175279789213
3460,2.0,0.0,0.0,-0.15871608319091948,16.94499594099976
3461,7.0,0.0,10.0,-1.3263264916171955,17.90164254219549
3462,8.0,0.0,20.0,0.8159666287653967,20.648970654959776
3463,6.0,0.0,30.0,-0.14842317845009365,13.615389196940509
3464,8.0,0.0,40.0,0.41547392058637894,15.464492780639098
3465,5.0,0.0,50.0,-0.10287121731491648,13.73533259359177
3466,4.0,0.0,60.0,0.0639067196845749,13.90896384165662
3467,9.0,0.0,70.0,-0.2571529301364979,24.884000271704817
3468,8.0,0.0,80.0,-0.17779351488456074,18.786565570619764
3469,1.0,0.0,90.0,0.20382966498319371,16.77971201665592
3470,8.0,0.0,0.0,0.6918155699045794,13.997435851690888
3471,9.0,0.0,10.0,-0.738145498981626,16.167784991998754
3472,5.0,0.0,20.0,-0.6597460783549585,11.150221882932804
3473,3.0,0.0,30.0,-0.7950054610203531,14.2348163390931
3474,9.0,0.0,40.0,-0.5242167469362942,17.095502461603076
3475,9.0,0.0,50.0,0.5125093187070984,17.2728992037599
3476,1.0,0.0,60.0,0.3148435089546978,15.47924688951407
3477,10.0,0.0,70.0,-0.10944025575780948,24.668421781154024
3478,10.0,0.0,80.0,0.48440628924622153,20.5946231085479
3479,7.0,0.0,90.0,-0.64803769262339,21.97380740334676
3480,4.0,0.0,0.0,-0.09648835480946492,21.01482816461668
3481,10.0,0.0,10.0,0.22226238698936052,14.10303166262771
3482,10.0,0.0,20.0,-0.16294434820867457,24.70750359290104
3483,1.0,0.0,30.0,-0.27140104958821337,20.640760203997605
3484,4.0,0.0,40.0,-0.43032178941500976,22.619206408281695
3485,7.0,0.0,50.0,-0.25963765421979357,13.812757452447553
3486,5.0,0.0,60.0,0.49365220342286104,17.518521996158672
3487,6.0,0.0,70.0,0.048389268185671,16.56316539169751
3488,3.0,0.0,80.0,0.5226259160206771,22.502605865423337
3489,9.0,0.0,90.0,-0.8831910942888037,14.309519852771029
3490,3.0,0.0,0.0,-0.4124865834798096,23.143781904264053
3491,4.0,0.0,10.0,0.00307767997774305,24.841434118234147
3492,1.0,0.0,20.0,0.17679257138267787,18.393151864629775
3493,9.0,0.0,30.0,-0.4790121762192536,23.855348585542977
3494,10.0,0.0,40.0,-0.22493723124603773,22.81544669635411
3495,9.0,0.0,50.0,-0.07947207179237273,19.100775265172487
3496,8.0,0.0,60.0,0.46708180185028886,22.42240928320122
3497,4.0,0.0,70.0,0.734177541293533,17.157539148843718
3498,6.0,0.0,80.0,-0.13888480649064774,19.374770019879534
3499,10.0,0.0,90.0,0.08551597560365552,19.83830746259311
3500,3.0,0.0,0.0,-0.28321638648497444,14.489709798382924
3501,9.0,0.0,10.0,0.5364265144679291,11.695822482241129
3502,9.0,0.0,20.0,-0.24102769609968247,20.531959628140537
3503,7.0,0.0,30.0,0.33070393479505045,15.073406116692038
3504,6.0,0.0,40.0,0.46050170630950554,14.950949602006167
3505,4.0,0.0,50.0,0.6967433696919786,19.319423152639132
3506,2.0,0.0,60.0,0.5539165613846818,11.948691970636911
3507,5.0,0.0,70.0,-0.082565855338716,19.662737961390206
3508,1.0,0.0,80.0,0.5254614052559639,19.567287733547396
3509,3.0,0.0,90.0,-0.5991839917338643,13.264147617573412
3510,6.0,0.0,0.0,-0.25524113664849535,16.923126455549756
3511,4.0,0.0,10.0,0.22545972637148892,19.502877669877535
3512,1.0,0.0,20.0,0.1846127081717034,14.660510362010047
3513,6.0,0.0,30.0,1.4802472649505538,12.010709116662335
3514,10.0,0.0,40.0,-0.6698666295211876,23.80775916906792
3515,1.0,0.0,50.0,0.08238539297991153,21.84921485796098
3516,3.0,0.0,60.0,1.0093982984042111,20.33072681352674
3517,9.0,0.0,70.0,0.22640022049137012,10.640680456876824
3518,2.0,0.0,80.0,-0.13672547491521528,14.08959307837048
3519,9.0,0.0,90.0,-0.4524727561985259,22.33468159237396
3520,4.0,0.0,0.0,-0.04650846622513859,19.58864144392068
3521,4.0,0.0,10.0,0.28653515887517467,11.90211670546872
3522,8.0,0.0,20.0,0.71048112382149,13.850209850771558
3523,9.0,0.0,30.0,0.02933749915599689,24.58291919039634
3524,5.0,0.0,40.0,-0.1883440361675268,20.45904362730781
3525,2.0,0.0,50.0,0.5221185043910346,16.315458658874913
3526,4.0,0.0,60.0,0.44353848546542257,21.87151447498367
3527,2.0,0.0,70.0,-0.1396264689371664,22.36341596505906
3528,9.0,0.0,80.0,-0.7302596318552061,24.108052454515832
3529,8.0,0.0,90.0,-0.940761307893939,24.62058881809954
3530,9.0,0.0,0.0,-0.08076092703657475,12.663224685584762
3531,9.0,0.0,10.0,0.1196179223451197,19.69424823205532
3532,3.0,0.0,20.0,0.12588910722354027,11.918472665039587
3533,10.0,0.0,30.0,0.6819475933400041,17.460562144433933
3534,7.0,0.0,40.0,0.16414662446472816,12.531433963694305
3535,10.0,0.0,50.0,-0.5457902189544794,21.764189221554588
3536,9.0,0.0,60.0,0.06305243601899797,22.499992420684855
3537,3.0,0.0,70.0,0.4567804216935283,14.21077344829871
3538,1.0,0.0,80.0,-1.297134213938944,11.96476122446469
3539,5.0,0.0,90.0,-1.4381216463585522,15.564703973688552
3540,6.0,0.0,0.0,0.05893044303531469,12.317154232798462
3541,10.0,0.0,10.0,-0.1925195110043873,12.638061124356923
3542,10.0,0.0,20.0,0.2838022230711135,15.014369053029284
3543,3.0,0.0,30.0,0.02190621395550238,20.10914214316654
3544,5.0,0.0,40.0,0.5082049701908468,14.96540236127904
3545,7.0,0.0,50.0,-1.0377611488751073,14.389363535095727
3546,7.0,0.0,60.0,0.03172178112072779,14.760076678678097
3547,1.0,0.0,70.0,0.3605186871850552,23.83415935371172
3548,6.0,0.0,80.0,0.33097246382807627,22.068055683984
3549,2.0,0.0,90.0,0.46232591549961793,19.223098712146513
3550,1.0,0.0,0.0,0.0921014390189398,11.465969847868951
3551,10.0,0.0,10.0,0.3217168129119224,10.911971181883064
3552,8.0,0.0,20.0,-0.6355441212796054,24.151730960825404
3553,9.0,0.0,30.0,-0.17667994135852166,16.18936988157466
3554,9.0,0.0,40.0,0.15828136314295588,21.74279471979664
3555,7.0,0.0,50.0,-0.317089802285162,17.858701981446035
3556,6.0,0.0,60.0,0.5909039097593327,14.346666402691325
3557,10.0,0.0,70.0,0.4445770121500217,21.219005875202217
3558,2.0,0.0,80.0,0.1879298713966696,19.398311495015143
3559,9.0,0.0,90.0,0.9109362556584214,14.92526350185481
3560,4.0,0.0,0.0,-0.29335005954403126,14.548603271039834
3561,2.0,0.0,10.0,1.2068351943837106,19.16272296569109
3562,1.0,0.0,20.0,-0.25698542878688696,19.033441880403817
3563,5.0,0.0,30.0,0.3256528113882003,19.10849138589158
3564,5.0,0.0,40.0,0.5897695305412292,15.87912255167383
3565,4.0,0.0,50.0,0.3016694144257046,13.141303026191764
3566,2.0,0.0,60.0,-0.18094542135497904,18.93002349750702
3567,4.0,0.0,70.0,0.4585424188653366,10.542454811024674
3568,7.0,0.0,80.0,-0.226283016119166,20.433086105602463
3569,4.0,0.0,90.0,0.9034122471095232,21.15883643191085
3570,8.0,0.0,0.0,0.21658077845771156,22.85420750196788
3571,3.0,0.0,10.0,-0.9758259437027914,22.494233479674943
3572,10.0,0.0,20.0,0.6431255205039628,15.170916043468573
3573,7.0,0.0,30.0,-0.1976935280505281,18.55385685316465
3574,10.0,0.0,40.0,0.24441117280612684,24.245412279965443
3575,2.0,0.0,50.0,0.18908168910576384,18.222635770485056
3576,7.0,0.0,60.0,-0.4999976359939727,20.59206169914416
3577,6.0,0.0,70.0,-0.8941886142945873,23.611225976294257
3578,5.0,0.0,80.0,0.52122613574279,14.76282572235501
3579,8.0,0.0,90.0,-0.6943590685613995,10.30532804839118
3580,4.0,0.0,0.0,-0.6862886531337056,16.822804080025747
3581,2.0,0.0,10.0,0.4348618175943833,21.649269786806627
3582,9.0,0.0,20.0,-0.2053585690156829,22.76618537118172
3583,5.0,0.0,30.0,0.2780841997019365,24.942586970881937
3584,10.0,0.0,40.0,-0.3630311914172926,11.711303889850388
3585,6.0,0.0,50.0,-0.31080551426623515,14.045060328325349
3586,8.0,0.0,60.0,0.4868340009828878,15.768659543949813
3587,9.0,0.0,70.0,0.08832983508477278,20.07958315391671
3588,4.0,0.0,80.0,-0.8952346748675113,21.31803077609648
3589,4.0,0.0,90.0,0.32061394161895546,23.8893915791935
3590,9.0,0.0,0.0,0.1527617120068247,17.542542586224915
3591,8.0,0.0,10.0,-0.26312931772103126,19.17023905622181
3592,1.0,0.0,20.0,0.15134393102889712,10.5145733901101
3593,9.0,0.0,30.0,0.7635752078713727,11.25614714689292
3594,5.0,0.0,40.0,-0.46736128838277213,24.14686187042575
3595,8.0,0.0,50.0,-0.5321909664157168,13.043629040708003
3596,6.0,0.0,60.0,-0.2985871173201632,17.034654093568463
3597,4.0,0.0,70.0,0.44208090944690615,22.942359695784816
3598,2.0,0.0,80.0,-0.15578995730049924,10.452420441505597
3599,4.0,0.0,90.0,0.5254928132188793,18.016572949586877
3600,3.0,0.0,0.0,0.2514338035766952,10.106500760632642
3601,3.0,0.0,10.0,-0.4115930781710675,21.10875308308183
3602,4.0,0.0,20.0,0.6077969994220181,21.35467615862718
3603,8.0,0.0,30.0,0.4345819497133635,15.130537432348731
3604,1.0,0.0,40.0,-0.415330168049745,21.125284131807476
3605,5.0,0.0,50.0,-0.4283980375669385,19.72424510261947
3606,9.0,0.0,60.0,0.4679287368827426,22.34970624551781
3607,10.0,0.0,70.0,-0.2156961437286972,15.247526780235692
3608,4.0,0.0,80.0,0.05983177181887864,12.405041647763491
3609,10.0,0.0,90.0,0.7166704620880088,13.540618432559436
3610,3.0,0.0,0.0,-0.8960008881486831,17.4960779121216
3611,4.0,0.0,10.0,1.1264948856657977,20.460039319866155
3612,4.0,0.0,20.0,0.42081108198851735,19.45660181532836
3613,10.0,0.0,30.0,-0.5619229327400206,12.713931398254037
3614,8.0,0.0,40.0,-0.47731785056058174,10.91635003827003
3615,1.0,0.0,50.0,-0.14314656003539977,24.9997021639452
3616,10.0,0.0,60.0,0.1934326005653801,10.73003340004264
3617,5.0,0.0,70.0,0.25562825535289235,10.084607580773753
3618,10.0,0.0,80.0,0.10581009440290476,13.18401844959486
3619,10.0,0.0,90.0,-0.8037505095402752,22.48878192690037
3620,10.0,0.0,0.0,-0.44484372798185184,23.39399406954727
3621,2.0,0.0,10.0,0.24066036343977,13.821409536228812
3622,5.0,0.0,20.0,0.21633261362473505,12.195443939089076
3623,5.0,0.0,30.0,0.06149789699409042,11.953125667537355
3624,10.0,0.0,40.0,0.08783514212809958,18.171384718600855
3625,10.0,0.0,50.0,-0.23663980941733023,11.070420928742674
3626,2.0,0.0,60.0,-0.5590862292480557,12.554936426814857
3627,2.0,0.0,70.0,-0.8354368564327831,15.169897065271371
3628,7.0,0.0,80.0,-0.1642534232415181,16.87850789673018
3629,10.0,0.0,90.0,-0.5107649478652986,20.978930971676338
3630,1.0,0.0,0.0,-0.2618368636349072,18.244060044517955
3631,2.0,0.0,10.0,0.40613674210436673,12.66474600153889
3632,4.0,0.0,20.0,0.29002168999511957,13.88872029161303
3633,10.0,0.0,30.0,-0.5072435567410296,10.357651126487688
3634,1.0,0.0,40.0,0.01206719140681382,14.536641963219694
3635,4.0,0.0,50.0,-0.11452488344232982,11.768489675117374
3636,4.0,0.0,60.0,-0.5500635293001842,13.084921578088206
3637,7.0,0.0,70.0,0.4578985868434103,12.629083017740925
3638,5.0,0.0,80.0,-0.18540365912643267,20.441102250285667
3639,2.0,0.0,90.0,0.5671325275074369,11.016034726947105
3640,4.0,0.0,0.0,-0.2868454064788371,19.589446421452596
3641,1.0,0.0,10.0,-0.7177199915103735,11.97240302535786
3642,3.0,0.0,20.0,0.452431685624363,24.50538718055694
3643,9.0,0.0,30.0,0.2640452429224901,10.687352753294617
3644,1.0,0.0,40.0,-0.5264979901361648,12.560204501120309
3645,10.0,0.0,50.0,0.4028326911360126,13.37458954758682
3646,5.0,0.0,60.0,0.15415754378232627,16.103057476693213
3647,6.0,0.0,70.0,0.01700907793322272,14.16086310220067
3648,8.0,0.0,80.0,-0.5624489871724512,22.73189861740442
3649,6.0,0.0,90.0,0.7679567693557517,17.352180585694363
3650,2.0,0.0,0.0,0.28870011733064294,14.687504910096177
3651,9.0,0.0,10.0,0.3493251612300343,24.76194732952139
3652,8.0,0.0,20.0,-0.19286214747086824,20.059733084534713
3653,10.0,0.0,30.0,-0.4161295384418811,20.793756050096825
3654,6.0,0.0,40.0,0.06156095421191326,15.475094867580175
3655,7.0,0.0,50.0,0.811309451009739,14.888669367212026
3656,3.0,0.0,60.0,0.33271533786633223,18.80722296386849
